time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779540575.470293,0,1,0.249665,0.233096,0.020789,0.500000,-0.003492
1779540575.480172,0,1,0.254664,0.233200,0.020547,0.500000,-0.003081
1779540575.490330,0,1,0.259663,0.233302,0.020305,0.500000,-0.002022
1779540575.500417,0,1,0.264662,0.233403,0.020063,0.500000,-0.002022
1779540575.510623,0,1,0.269661,0.233502,0.019820,0.500000,-0.001864
1779540575.520107,0,1,0.274660,0.233601,0.019578,0.500000,-0.001864
1779540575.530442,0,1,0.279659,0.233698,0.019336,0.500000,-0.001598
1779540575.540359,0,1,0.284658,0.233794,0.019093,0.500000,-0.001429
1779540575.550153,0,1,0.289657,0.233889,0.018851,0.500000,-0.001429
1779540575.560068,0,1,0.294656,0.233983,0.018609,0.500000,-0.001228
1779540575.570103,0,1,0.299655,0.234075,0.018366,0.500000,-0.001070
1779540575.580025,0,1,0.304655,0.234167,0.018124,0.500000,-0.001070
1779540575.590190,0,1,0.309654,0.234256,0.017882,0.500000,-0.000908
1779540575.600239,0,1,0.314653,0.234345,0.017639,0.500000,-0.000680
1779540575.610153,0,1,0.319652,0.234433,0.017397,0.500000,-0.000680
1779540575.620168,0,1,0.324651,0.234519,0.017155,0.500000,-0.000410
1779540575.630360,0,1,0.329651,0.234604,0.016912,0.500000,-0.000253
1779540575.640298,0,1,0.334650,0.234688,0.016670,0.500000,-0.000253
1779540575.650386,0,1,0.339649,0.234771,0.016428,0.500000,0.000029
1779540575.660632,0,1,0.344649,0.234853,0.016185,0.500000,0.000174
1779540575.670439,0,1,0.349648,0.234933,0.015943,0.500000,0.000174
1779540575.680457,0,1,0.354647,0.235013,0.016185,0.500000,0.000507
1779540575.690955,0,1,0.359647,0.235095,0.016428,0.500000,0.000637
1779540575.700413,0,1,0.364646,0.235177,0.016670,0.500000,0.000637
1779540575.710423,0,1,0.369645,0.235261,0.016912,0.500000,0.000904
1779540575.720790,0,1,0.374645,0.235346,0.017155,0.500000,0.001045
1779540575.730438,0,1,0.379644,0.235433,0.017397,0.500000,0.001045
1779540575.740139,0,1,0.384643,0.235520,0.017639,0.500000,-0.000191
1779540575.750155,0,1,0.389642,0.235609,0.017882,0.500000,-0.000191
1779540575.760315,0,1,0.394642,0.235698,0.017639,0.500000,-0.001446
1779540575.770447,0,1,0.399641,0.235786,0.017397,0.500000,-0.002047
1779540575.780357,0,1,0.404640,0.235872,0.017155,0.500000,-0.002047
1779540575.790354,0,1,0.409639,0.235957,0.016912,0.500000,-0.003310
1779540575.800462,0,1,0.414639,0.236041,0.016670,0.500000,-0.003942
1779540575.810477,0,1,0.419638,0.236124,0.016428,0.500000,-0.003942
1779540575.820320,0,1,0.424637,0.236206,0.016185,0.500000,-0.003656
1779540575.830081,0,1,0.429637,0.236286,0.015943,0.500000,-0.003540
1779540575.840153,0,1,0.434636,0.236365,0.015701,0.500000,-0.003540
1779540575.850378,0,1,0.439635,0.236443,0.015458,0.500000,-0.003277
1779540575.860542,0,1,0.444635,0.236520,0.015216,0.500000,-0.003115
1779540575.870630,0,1,0.449634,0.236595,0.014974,0.500000,-0.003115
1779540575.880153,0,1,0.454634,0.236669,0.014732,0.500000,-0.002910
1779540575.890519,0,1,0.459633,0.236742,0.014489,0.500000,-0.002910
1779540575.900664,0,1,0.464633,0.236814,0.014247,0.500000,-0.002910
1779540575.910527,0,1,0.469632,0.236885,0.014005,0.500000,-0.002910
1779540575.920524,0,1,0.474632,0.236954,0.013762,0.500000,-0.002910
1779540575.930567,0,1,0.479631,0.237022,0.013520,0.500000,-0.002910
1779540575.940429,0,1,0.484631,0.237089,0.013278,0.500000,-0.002910
1779540575.950456,0,1,0.489630,0.237155,0.013035,0.500000,-0.002910
1779540575.960307,0,1,0.494630,0.237220,0.012793,0.500000,-0.002910
1779540575.970442,0,1,0.499629,0.237283,0.012551,0.500000,-0.002910
1779540575.980319,0,1,0.504629,0.237345,0.012308,0.500000,-0.002398
1779540575.990531,0,1,0.509629,0.237406,0.012066,0.500000,-0.002398
1779540576.000490,0,1,0.514628,0.237466,0.011824,0.500000,-0.001270
1779540576.010135,0,1,0.519628,0.237524,0.011581,0.500000,-0.001101
1779540576.020176,0,1,0.524628,0.237582,0.011339,0.500000,-0.001101
1779540576.030497,0,1,0.529627,0.237638,0.011097,0.500000,-0.000835
1779540576.040374,0,1,0.534627,0.237693,0.010854,0.500000,-0.000835
1779540576.050602,0,1,0.539627,0.237746,0.010612,0.500000,-0.000600
1779540576.060426,0,1,0.544626,0.237799,0.010370,0.500000,-0.000415
1779540576.070334,0,1,0.549626,0.237850,0.010127,0.500000,-0.000415
1779540576.080419,0,1,0.554626,0.237900,0.009885,0.500000,-0.000095
1779540576.090970,0,1,0.559626,0.237949,0.009643,0.500000,0.000033
1779540576.100424,0,1,0.564626,0.237997,0.009643,0.500000,0.000033
1779540576.110158,0,1,0.569625,0.238045,0.009643,0.500000,0.000319
1779540576.120370,0,1,0.574625,0.238093,0.009643,0.500000,0.000471
1779540576.130365,0,1,0.579625,0.238142,0.009885,0.500000,0.000471
1779540576.140160,0,1,0.584625,0.238192,0.010127,0.500000,0.000780
1779540576.150399,0,1,0.589624,0.238243,0.010370,0.500000,0.000780
1779540576.160136,0,1,0.594624,0.238296,0.010612,0.500000,0.000325
1779540576.170224,0,1,0.599624,0.238349,0.010854,0.500000,-0.000543
1779540576.180165,0,1,0.604623,0.238404,0.011097,0.500000,-0.000543
1779540576.190459,0,1,0.609623,0.238460,0.010854,0.500000,-0.001105
1779540576.200134,0,1,0.614623,0.238513,0.010612,0.500000,-0.001105
1779540576.210150,0,1,0.619623,0.238566,0.010370,0.500000,-0.002361
1779540576.220103,0,1,0.624622,0.238617,0.010127,0.500000,-0.002950
1779540576.230135,0,1,0.629622,0.238667,0.009885,0.500000,-0.002950
1779540576.240179,0,1,0.634622,0.238716,0.009643,0.500000,-0.003491
1779540576.250362,0,1,0.639622,0.238763,0.009400,0.500000,-0.003338
1779540576.261241,0,1,0.644621,0.238810,0.009158,0.500000,-0.003338
1779540576.270569,0,1,0.649621,0.238855,0.008916,0.500000,-0.003074
1779540576.280416,0,1,0.654621,0.238899,0.008674,0.500000,-0.003074
1779540576.290679,0,1,0.659621,0.238942,0.008431,0.500000,-0.002833
1779540576.300653,0,1,0.664621,0.238983,0.008189,0.500000,-0.002833
1779540576.310349,0,1,0.669620,0.239024,0.007947,0.500000,-0.002549
1779540576.320310,0,1,0.674620,0.239062,0.007704,0.500000,-0.002549
1779540576.330247,0,1,0.679620,0.239101,0.007462,0.500000,-0.002363
1779540576.340188,0,1,0.684620,0.239137,0.007220,0.500000,-0.002071
1779540576.350456,0,1,0.689620,0.239173,0.006977,0.500000,-0.002071
1779540576.360205,0,1,0.694620,0.239207,0.006735,0.500000,-0.001807
1779540576.370603,0,1,0.699620,0.239240,0.006493,0.500000,-0.001647
1779540576.380288,0,1,0.704620,0.239272,0.006250,0.500000,-0.001647
1779540576.390430,0,1,0.709619,0.239303,0.006008,0.500000,-0.001647
1779540576.400618,0,1,0.714619,0.239332,0.005766,0.500000,-0.001647
1779540576.410425,0,1,0.719619,0.239360,0.005523,0.500000,-0.001647
1779540576.420428,0,1,0.724619,0.239387,0.005281,0.500000,-0.001647
1779540576.430563,0,1,0.729619,0.239413,0.005039,0.500000,-0.001647
1779540576.440167,0,1,0.734619,0.239438,0.004796,0.500000,-0.001647
1779540576.450342,0,1,0.739619,0.239461,0.004554,0.500000,-0.001647
1779540576.460184,0,1,0.744619,0.239483,0.004312,0.500000,-0.001647
1779540576.470140,0,1,0.749619,0.239504,0.004069,0.500000,-0.001647
1779540576.480436,0,1,0.754619,0.239524,0.003827,0.500000,-0.001647
1779540576.490702,0,1,0.759619,0.239542,0.003585,0.500000,-0.001022
1779540576.500347,0,1,0.764619,0.239560,0.003343,0.500000,0.000270
1779540576.510385,0,1,0.769619,0.239576,0.003100,0.500000,0.000270
1779540576.520330,0,1,0.774619,0.239591,0.002858,0.500000,0.000656
1779540576.530534,0,1,0.779619,0.239605,0.003100,0.500000,0.000656
1779540576.540498,0,1,0.784619,0.239622,0.003343,0.500000,0.000870
1779540576.550385,0,1,0.789619,0.239639,0.003585,0.500000,0.001099
1779540576.560258,0,1,0.794619,0.239657,0.003827,0.500000,0.001289
1779540576.570753,0,1,0.799619,0.239677,0.004069,0.500000,0.001289
1779540576.580131,0,1,0.804619,0.239698,0.004312,0.500000,0.000801
1779540576.590087,0,1,0.809619,0.239720,0.004554,0.500000,-0.000411
1779540576.600098,0,1,0.814619,0.239744,0.004796,0.500000,-0.000411
1779540576.610777,0,1,0.819618,0.239767,0.004554,0.500000,-0.000950
1779540576.620371,0,1,0.824618,0.239789,0.004312,0.500000,-0.000950
1779540576.630346,0,1,0.829618,0.239810,0.004069,0.500000,-0.001608
1779540576.640268,0,1,0.834618,0.239830,0.003827,0.500000,-0.002824
1779540576.650576,0,1,0.839618,0.239849,0.003585,0.500000,-0.003400
1779540576.660416,0,1,0.844618,0.239866,0.003343,0.500000,-0.003400
1779540576.670304,0,1,0.849618,0.239882,0.003100,0.500000,-0.003150
1779540576.680259,0,1,0.854618,0.239897,0.002858,0.500000,-0.003012
1779540576.690750,0,1,0.859618,0.239911,0.002616,0.500000,-0.003012
1779540576.700317,0,1,0.864618,0.239923,0.002373,0.500000,-0.002709
1779540576.710312,0,1,0.869618,0.239934,0.002131,0.500000,-0.002577
1779540576.720201,0,1,0.874618,0.239944,0.001889,0.500000,-0.002577
1779540576.730720,0,1,0.879618,0.239953,0.001646,0.500000,-0.002300
1779540576.740118,0,1,0.884618,0.239961,0.001404,0.500000,-0.002153
1779540576.750113,0,1,0.889618,0.239967,0.001162,0.500000,-0.002153
1779540576.760342,0,1,0.894618,0.239972,0.000919,0.500000,-0.001822
1779540576.770572,0,1,0.899618,0.239977,0.000677,0.500000,-0.001689
1779540576.780291,0,1,0.904618,0.239979,0.000435,0.500000,-0.001689
1779540576.790272,0,1,0.909618,0.239981,0.000192,0.500000,-0.001387
1779540576.800190,0,1,0.914618,0.239981,6.283135,0.500000,-0.001190
1779540576.810656,0,1,0.919618,0.239980,6.282893,0.500000,-0.000921
1779540576.820138,0,1,0.924618,0.239978,6.282651,0.500000,-0.000921
1779540576.830186,0,1,0.929618,0.239975,6.282408,0.500000,-0.000741
1779540576.840289,0,1,0.934618,0.239970,6.282166,0.500000,-0.000560
1779540576.850878,0,1,0.939618,0.239965,6.281924,0.500000,-0.000560
1779540576.860191,0,1,0.944618,0.239958,6.281681,0.500000,-0.000268
1779540576.870211,0,1,0.949618,0.239950,6.281439,0.500000,-0.000019
1779540576.880127,0,1,0.954618,0.239940,6.281197,0.500000,-0.000019
1779540576.890743,0,1,0.959618,0.239930,6.281197,0.500000,-0.000019
1779540576.900230,0,1,0.964618,0.239920,6.281197,0.500000,-0.000019
1779540576.910474,0,1,0.969618,0.239910,6.281197,0.500000,-0.000019
1779540576.920387,0,1,0.974618,0.239900,6.281197,0.500000,-0.000019
1779540576.930893,0,1,0.979618,0.239891,6.281197,0.500000,-0.000019
1779540576.940408,0,1,0.984618,0.239881,6.281197,0.500000,-0.000019
1779540576.950272,0,1,0.989618,0.239871,6.281197,0.500000,-0.000019
1779540576.960304,0,1,0.994618,0.239861,6.281197,0.500000,-0.000019
1779540576.970346,0,1,0.999618,0.239851,6.281197,0.500000,-0.001095
1779540576.980338,0,1,1.004618,0.239841,6.281197,0.500000,-0.001095
1779540576.990284,0,1,1.009618,0.239830,6.280955,0.500000,-0.000419
1779540577.000243,0,1,1.014618,0.239819,6.280712,0.500000,-0.000419
1779540577.010895,0,1,1.019618,0.239806,6.280470,0.500000,-0.000620
1779540577.020092,0,1,1.024618,0.239791,6.280228,0.500000,-0.001112
1779540577.030205,0,1,1.029618,0.239776,6.279985,0.500000,-0.001112
1779540577.040081,0,1,1.034618,0.239759,6.279743,0.500000,-0.001191
1779540577.050803,0,1,1.039618,0.239742,6.279501,0.500000,-0.001014
1779540577.060342,0,1,1.044618,0.239723,6.279258,0.500000,-0.001014
1779540577.070211,0,1,1.049618,0.239702,6.279016,0.500000,-0.000826
1779540577.080473,0,1,1.054618,0.239681,6.278774,0.500000,-0.000586
1779540577.090723,0,1,1.059618,0.239658,6.278531,0.500000,-0.000586
1779540577.100652,0,1,1.064618,0.239634,6.278289,0.500000,-0.000186
1779540577.110113,0,1,1.069618,0.239609,6.278047,0.500000,-0.000029
1779540577.120199,0,1,1.074618,0.239583,6.277804,0.500000,-0.000029
1779540577.130240,0,1,1.079617,0.239556,6.277804,0.500000,0.000294
1779540577.140091,0,1,1.084617,0.239529,6.277804,0.500000,0.000466
1779540577.150152,0,1,1.089617,0.239503,6.278047,0.500000,0.000466
1779540577.160267,0,1,1.094617,0.239478,6.278289,0.500000,0.000800
1779540577.170550,0,1,1.099617,0.239454,6.278531,0.500000,0.000739
1779540577.180082,0,1,1.104617,0.239431,6.278774,0.500000,0.000739
1779540577.190259,0,1,1.109617,0.239409,6.279016,0.500000,0.000593
1779540577.200020,0,1,1.114617,0.239389,6.279258,0.500000,-0.000057
1779540577.210269,0,1,1.119617,0.239370,6.279501,0.500000,-0.000057
1779540577.220149,0,1,1.124617,0.239353,6.279743,0.500000,-0.001222
1779540577.230049,0,1,1.129617,0.239335,6.279743,0.500000,-0.002482
1779540577.240075,0,1,1.134617,0.239318,6.279501,0.500000,-0.002482
1779540577.250577,0,1,1.139617,0.239299,6.279258,0.500000,-0.003008
1779540577.260113,0,1,1.144617,0.239279,6.279016,0.500000,-0.003655
1779540577.270095,0,1,1.149617,0.239257,6.278774,0.500000,-0.003655
1779540577.280107,0,1,1.154617,0.239234,6.278531,0.500000,-0.004464
1779540577.290660,0,1,1.159617,0.239210,6.278289,0.500000,-0.004332
1779540577.300263,0,1,1.164617,0.239185,6.278047,0.500000,-0.004332
1779540577.310205,0,1,1.169617,0.239159,6.277804,0.500000,-0.004028
1779540577.320007,0,1,1.174616,0.239132,6.277562,0.500000,-0.003852
1779540577.330513,0,1,1.179616,0.239103,6.277320,0.500000,-0.003600
1779540577.340323,0,1,1.184616,0.239073,6.277077,0.500000,-0.003600
1779540577.350363,0,1,1.189616,0.239042,6.276835,0.500000,-0.003394
1779540577.360319,0,1,1.194616,0.239009,6.276593,0.500000,-0.003394
1779540577.370609,0,1,1.199616,0.238976,6.276350,0.500000,-0.003168
1779540577.380260,0,1,1.204616,0.238941,6.276108,0.500000,-0.003168
1779540577.390227,0,1,1.209616,0.238905,6.275866,0.500000,-0.003168
1779540577.400078,0,1,1.214616,0.238868,6.275623,0.500000,-0.003168
1779540577.410738,0,1,1.219615,0.238829,6.275381,0.500000,-0.003168
1779540577.420329,0,1,1.224615,0.238790,6.275139,0.500000,-0.003168
1779540577.430281,0,1,1.229615,0.238749,6.274897,0.500000,-0.003168
1779540577.440251,0,1,1.234615,0.238707,6.274654,0.500000,-0.003168
1779540577.450753,0,1,1.239615,0.238664,6.274412,0.500000,-0.003168
1779540577.460428,0,1,1.244615,0.238619,6.274170,0.500000,-0.002389
1779540577.470365,0,1,1.249614,0.238573,6.273927,0.500000,-0.002389
1779540577.480272,0,1,1.254614,0.238527,6.273685,0.500000,-0.001313
1779540577.490973,0,1,1.259614,0.238478,6.273443,0.500000,-0.001172
1779540577.500499,0,1,1.264614,0.238429,6.273200,0.500000,-0.001172
