left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
18.0646647,6.6613397,21.2040296,9.1401272,19.6343472,7.9007334,25.9524858
18.0350933,6.6981810,21.1345407,9.2267035,19.5848170,7.9624423,26.0316136
18.0045633,6.7350076,21.0639119,9.3119021,19.5342376,8.0234549,26.1108652
17.9730871,6.7717926,20.9921821,9.3957334,19.4826346,8.0837630,26.1902374
17.9406791,6.8085092,20.9193885,9.4782077,19.4300338,8.1433585,26.2697262
17.9073545,6.8451306,20.8455669,9.5593355,19.3764607,8.2022331,26.3493270
17.8731305,6.8816301,20.7707520,9.6391271,19.3219412,8.2603786,26.4290345
17.8380250,6.9179810,20.6949769,9.7175927,19.2665009,8.3177868,26.5088425
17.8020575,6.9541568,20.6182736,9.7947424,19.2101656,8.3744496,26.5887446
17.7652486,6.9901313,20.5406730,9.8705860,19.1529608,8.4303586,26.6687334
17.7276200,7.0258786,20.4622048,9.9451330,19.0949124,8.4855058,26.7488010
17.6891945,7.0613731,20.3828976,10.0183925,19.0360460,8.5398828,26.8289391
17.6499957,7.0965896,20.3027790,10.0903734,18.9763873,8.5934815,26.9091387
17.6100485,7.1315034,20.2218757,10.1610840,18.9159621,8.6462937,26.9893904
17.5693784,7.1660900,20.1402135,10.2305323,18.8547960,8.6983111,27.0696843
17.5280120,7.2003254,20.0578173,10.2987258,18.7929146,8.7495256,27.1500101
17.4859766,7.2341863,19.9747111,10.3656717,18.7303438,8.7999290,27.2303568
17.4433004,7.2676496,19.8909182,10.4313764,18.6671093,8.8495130,27.3107134
17.4000121,7.3006928,19.8064611,10.4958460,18.6032366,8.8982694,27.3910683
17.3561416,7.3332940,19.7213615,10.5590861,18.5387516,8.9461901,27.4714095
17.3117190,7.3654317,19.6356407,10.6211018,18.4736798,8.9932668,27.5517248
17.2667753,7.3970849,19.5493189,10.6818976,18.4080471,9.0394913,27.6320016
17.2213422,7.4282332,19.4624160,10.7414775,18.3418791,9.0848554,27.7122269
17.1754519,7.4588567,19.3749511,10.7998451,18.2752015,9.1293509,27.7923877
17.1291374,7.4889360,19.2869427,10.8570032,18.2080401,9.1729696,27.8724705
17.0824321,7.5184523,19.1984087,10.9129542,18.1404204,9.2157033,27.9524617
17.0353701,7.5473874,19.1093664,10.9677002,18.0723683,9.2575438,28.0323473
16.9879861,7.5757234,19.0198326,11.0212422,18.0039093,9.2984828,28.1121134
16.9403137,7.6034441,18.9298240,11.0735809,17.9350689,9.3385125,28.1917462
16.8923646,7.6305468,18.8393594,11.1247150,17.8658620,9.3776309,28.2712437
16.8441343,7.6570378,18.7484536,11.1746461,17.7962939,9.4158419,28.3506149
16.7956183,7.6829233,18.6571208,11.2233764,17.7263696,9.4531498,28.4298696
16.7468123,7.7082089,18.5653751,11.2709086,17.6560937,9.4895588,28.5090170
16.6977117,7.7329002,18.4732307,11.3172457,17.5854712,9.5250730,28.5880663
16.6483123,7.7570022,18.3807015,11.3623909,17.5145069,9.5596965,28.6670265
16.5986098,7.7805195,18.2878015,11.4063479,17.4432056,9.5934337,28.7459066
16.5486001,7.8034566,18.1945444,11.4491208,17.3715723,9.6262887,28.8247152
16.4982792,7.8258175,18.1009440,11.4907139,17.2996116,9.6582657,28.9034608
16.4476432,7.8476059,18.0070137,11.5311318,17.2273285,9.6893689,28.9821517
16.3966884,7.8688251,17.9127671,11.5703796,17.1547277,9.7196024,29.0607960
16.3454113,7.8894784,17.8182171,11.6084625,17.0818142,9.7489705,29.1394018
16.2938086,7.9095684,17.7233770,11.6453862,17.0085928,9.7774773,29.2179767
16.2418770,7.9290978,17.6282596,11.6811564,16.9350683,9.8051271,29.2965283
16.1896137,7.9480687,17.5328774,11.7157793,16.8612455,9.8319240,29.3750642
16.1370158,7.9664832,17.4372429,11.7492612,16.7871294,9.8578722,29.4535913
16.0840809,7.9843430,17.3413683,11.7816089,16.7127246,9.8829760,29.5321169
16.0308067,8.0016496,17.2452656,11.8128292,16.6380361,9.9072394,29.6106477
15.9771911,8.0184044,17.1489465,11.8429291,16.5630688,9.9306668,29.6891903
15.9232322,8.0346084,17.0524225,11.8719160,16.4878274,9.9532622,29.7677513
15.8689286,8.0502625,16.9557049,11.8997972,16.4123167,9.9750299,29.8463368
15.8142789,8.0653675,16.8588046,11.9265805,16.3365417,9.9959740,29.9249530
15.7592819,8.0799239,16.7617325,11.9522737,16.2605072,10.0160988,30.0036058
15.7039370,8.0939322,16.6644989,11.9768848,16.1842180,10.0354085,30.0823008
15.6482435,8.1073926,16.5671142,12.0004218,16.1076789,10.0539072,30.1610436
15.5922012,8.1203052,16.4695884,12.0228930,16.0308948,10.0715991,30.2398396
15.5358099,8.1326701,16.3719311,12.0443068,15.9538705,10.0884884,30.3186938
15.4790700,8.1444872,16.2741519,12.0646715,15.8766109,10.1045794,30.3976113
15.4219817,8.1557564,16.1762599,12.0839958,15.7991208,10.1198761,30.4765968
15.3645459,8.1664775,16.0782641,12.1022882,15.7214050,10.1343828,30.5556549
15.3067636,8.1766500,15.9801734,12.1195575,15.6434685,10.1481037,30.6347900
15.2486358,8.1862737,15.8819960,12.1358123,15.5653159,10.1610430,30.7140065
15.1901641,8.1953482,15.7837403,12.1510614,15.4869522,10.1732048,30.7933083
15.1313501,8.2038730,15.6854143,12.1653138,15.4083822,10.1845934,30.8726994
15.0721958,8.2118477,15.5870257,12.1785781,15.3296108,10.1952129,30.9521835
15.0127032,8.2192718,15.4885821,12.1908633,15.2506427,10.2050675,31.0317641
14.9528748,8.2261448,15.3900908,12.2021782,15.1714828,10.2141615,31.1114446
14.8927131,8.2324662,15.2915589,12.2125317,15.0921360,10.2224990,31.1912282
14.8322209,8.2382355,15.1929933,12.2219327,15.0126071,10.2300841,31.2711180
14.7714013,8.2434524,15.0944006,12.2303900,14.9329009,10.2369212,31.3511169
14.7102573,8.2481163,14.9957874,12.2379123,14.8530224,10.2430143,31.4312275
14.6487924,8.2522268,14.8971599,12.2445086,14.7729762,10.2483677,31.5114525
14.5870102,8.2557837,14.7985243,12.2501875,14.6927673,10.2529856,31.5917942
14.5249144,8.2587865,14.6998864,12.2549577,14.6124004,10.2568721,31.6722550
14.4625090,8.2612349,14.6012521,12.2588280,14.5318805,10.2600315,31.7528368
14.3997979,8.2631288,14.5026269,12.2618069,14.4512124,10.2624678,31.8335417
14.3367856,8.2644680,14.4040163,12.2639029,14.3704009,10.2641855,31.9143715
14.2734764,8.2652523,14.3054254,12.2651247,14.2894509,10.2651885,31.9953278
14.2098747,8.2654817,14.2068595,12.2654805,14.2083671,10.2654811,32.0764120
14.1459855,8.2651562,14.1083235,12.2649789,14.1271545,10.2650675,32.1576257
14.0818134,8.2642759,14.0098223,12.2636280,14.0458178,10.2639519,32.2389700
14.0173634,8.2628409,13.9113606,12.2614361,13.9643620,10.2621385,32.3204461
13.9526407,8.2608516,13.8129429,12.2584114,13.8827918,10.2596315,32.4020548
13.8876503,8.2583081,13.7145738,12.2545619,13.8011121,10.2564350,32.4837970
13.8223977,8.2552108,13.6162577,12.2498956,13.7193277,10.2525532,32.5656734
13.7568882,8.2515604,13.5179988,12.2444205,13.6374435,10.2479904,32.6476847
13.6911274,8.2473571,13.4198012,12.2381443,13.5554643,10.2427507,32.7298312
13.6251208,8.2426018,13.3216691,12.2310749,13.4733949,10.2368383,32.8121132
13.5588741,8.2372951,13.2236065,12.2232198,13.3912403,10.2302575,32.8945310
13.4923931,8.2314378,13.1256171,12.2145868,13.3090051,10.2230123,32.9770847
13.4256837,8.2250308,13.0277050,12.2051832,13.2266944,10.2151070,33.0597742
13.3587518,8.2180751,12.9298737,12.1950166,13.1443128,10.2065458,33.1425995
13.2916034,8.2105716,12.8321271,12.1840942,13.0618653,10.1973329,33.2255601
13.2242446,8.2025215,12.7344686,12.1724232,12.9793566,10.1874724,33.3086559
13.1566814,8.1939261,12.6369020,12.1600110,12.8967917,10.1769686,33.3918863
13.0889201,8.1847866,12.5394306,12.1468645,12.8141753,10.1658256,33.4752507
13.0209668,8.1751044,12.4420579,12.1329908,12.7315124,10.1540476,33.5587485
12.9528279,8.1648810,12.3447874,12.1183967,12.6488077,10.1416389,33.6423789
12.8845097,8.1541179,12.2476224,12.1030892,12.5660660,10.1286035,33.7261411
12.8160185,8.1428167,12.1505662,12.0870749,12.4832923,10.1149458,33.8100340
12.7473607,8.1309791,12.0536220,12.0703606,12.4004914,10.1006699,33.8940566
12.6785427,8.1186070,11.9567933,12.0529529,12.3176680,10.0857799,33.9782078
12.6095711,8.1057021,11.8600831,12.0348582,12.2348271,10.0702801,34.0624863
12.5404523,8.0922664,11.7634946,12.0160830,12.1519734,10.0541747,34.1468907
12.4711928,8.0783019,11.6670311,11.9966337,12.0691119,10.0374678,34.2314197
12.4017991,8.0638108,11.5706956,11.9765166,11.9862474,10.0201637,34.3160718
12.3322778,8.0487951,11.4744914,11.9557379,11.9033846,10.0022665,34.4008453
12.2626355,8.0332571,11.3784214,11.9343038,11.8205285,9.9837804,34.4857386
12.1928788,8.0171991,11.2824888,11.9122203,11.7376838,9.9647097,34.5707499
12.1230142,8.0006234,11.1866967,11.8894934,11.6548555,9.9450584,34.6558775
12.0530484,7.9835326,11.0910481,11.8661291,11.5720483,9.9248309,34.7411194
11.9829880,7.9659291,10.9955461,11.8421333,11.4892671,9.9040312,34.8264737
11.9128396,7.9478155,10.9001938,11.8175117,11.4065167,9.8826636,34.9119383
11.8426099,7.9291944,10.8049942,11.7922701,11.3238020,9.8607322,34.9975111
11.7723055,7.9100686,10.7099502,11.7664142,11.2411279,9.8382414,35.0831899
11.7019330,7.8904407,10.6150651,11.7399496,11.1584990,9.8151951,35.1689725
11.6314990,7.8703137,10.5203418,11.7128818,11.0759204,9.7915977,35.2548565
11.5610103,7.8496904,10.4257833,11.6852164,10.9933968,9.7674534,35.3408396
11.4904734,7.8285737,10.3313927,11.6569587,10.9109331,9.7427662,35.4269194
11.4198951,7.8069667,10.2371730,11.6281142,10.8285340,9.7175405,35.5130933
11.3492818,7.7848724,10.1431273,11.5986883,10.7462046,9.6917803,35.5993587
11.2786403,7.7622939,10.0492586,11.5686860,10.6639495,9.6654900,35.6857131
11.2079771,7.7392344,9.9555701,11.5381128,10.5817736,9.6386736,35.7721538
11.1372990,7.7156971,9.8620646,11.5069736,10.4996818,9.6113354,35.8586780
11.0666124,7.6916853,9.7687454,11.4752737,10.4176789,9.5834795,35.9452830
10.9959241,7.6672023,9.6756155,11.4430182,10.3357698,9.5551102,36.0319659
10.9252405,7.6422515,9.5826780,11.4102119,10.2539592,9.5262317,36.1187238
10.8545683,7.6168362,9.4899359,11.3768599,10.1722521,9.4968480,36.2055538
10.7839140,7.5909599,9.3973924,11.3429671,10.0906532,9.4669635,36.2924530
10.7132843,7.5646263,9.3050507,11.3085384,10.0091675,9.4365823,36.3794182
10.6426856,7.5378387,9.2129137,11.2735786,9.9277996,9.4057087,36.4664464
10.5721245,7.5106009,9.1209847,11.2380924,9.8465546,9.3743466,36.5535345
10.5016075,7.4829164,9.0292668,11.2020847,9.7654372,9.3425005,36.6406792
10.4311412,7.4547889,8.9377632,11.1655600,9.6844522,9.3101745,36.7278775
10.3607321,7.4262222,8.8464771,11.1285231,9.6036046,9.2773727,36.8151260
10.2903866,7.3972201,8.7554116,11.0909786,9.5228991,9.2440994,36.9024214
10.2201112,7.3677863,8.6645699,11.0529310,9.4423405,9.2103587,36.9897605
10.1499124,7.3379248,8.5739552,11.0143849,9.3619338,9.1761548,37.0771398
10.0797967,7.3076393,8.4835708,10.9753447,9.2816837,9.1414920,37.1645559
10.0097705,7.2769338,8.3934199,10.9358149,9.2015952,9.1063744,37.2520055
9.9398402,7.2458124,8.3035057,10.8958000,9.1216730,9.0708062,37.3394850
9.8700123,7.2142789,8.2138316,10.8553042,9.0419219,9.0347916,37.4269909
9.8002931,7.1823374,8.1244007,10.8143320,8.9623469,8.9983347,37.5145196
9.7306890,7.1499921,8.0352164,10.7728877,8.8829527,8.9614399,37.6020677
9.6612065,7.1172469,7.9462820,10.7309755,8.8037442,8.9241112,37.6896315
9.5918518,7.0841061,7.8576008,10.6885996,8.7247263,8.8863529,37.7772073
9.5226314,7.0505738,7.7691761,10.6457643,8.6459037,8.8481691,37.8647916
9.4535515,7.0166543,7.6810112,10.6024737,8.5672814,8.8095640,37.9523805
9.3846185,6.9823518,7.5931096,10.5587321,8.4888641,8.7705419,38.0399705
9.3158387,6.9476705,7.5054746,10.5145433,8.4106566,8.7311069,38.1275577
9.2472184,6.9126148,7.4181095,10.4699116,8.3326640,8.6912632,38.2151384
9.1787639,6.8771891,7.3310178,10.4248410,8.2548909,8.6510150,38.3027087
9.1104815,6.8413976,7.2442028,10.3793355,8.1773422,8.6103665,38.3902650
9.0423773,6.8052449,7.1576681,10.3333990,8.1000227,8.5693219,38.4778033
8.9744577,6.7687353,7.0714170,10.2870354,8.0229374,8.5278854,38.5653199
8.9067289,6.7318734,6.9854529,10.2402488,7.9460909,8.4860611,38.6528107
8.8391972,6.6946635,6.8997794,10.1930430,7.8694883,8.4438532,38.7402719
8.7718686,6.6571104,6.8143998,10.1454217,7.7931342,8.4012661,38.8276997
8.7047494,6.6192185,6.7293178,10.0973889,7.7170336,8.3583037,38.9150900
8.6378459,6.5809924,6.6445367,10.0489483,7.6411913,8.3149703,39.0024389
8.5711641,6.5424367,6.5600601,10.0001037,7.5656121,8.2712702,39.0897425
8.5047103,6.5035562,6.4758915,9.9508587,7.4903009,8.2272075,39.1769968
8.4384905,6.4643556,6.3920344,9.9012171,7.4152624,8.1827863,39.2641977
8.3725110,6.4248394,6.3084924,9.8511826,7.3405017,8.1380110,39.3513413
8.3067778,6.3850126,6.2252690,9.8007587,7.2660234,8.0928856,39.4384235
8.2412970,6.3448798,6.1423678,9.7499490,7.1918324,8.0474144,39.5254404
8.1760749,6.3044460,6.0597923,9.6987571,7.1179336,8.0016015,39.6123878
8.1111173,6.2637158,5.9775462,9.6471866,7.0443318,7.9554512,39.6992617
8.0464306,6.2226944,5.8956331,9.5952409,6.9710318,7.9089676,39.7860580
7.9820206,6.1813864,5.8140565,9.5429235,6.8980386,7.8621550,39.8727728
7.9178935,6.1397970,5.7328201,9.4902379,6.8253568,7.8150174,39.9594018
7.8542795,6.0980745,5.6517143,9.4370423,6.7529969,7.7675584,40.0459368
7.7914502,6.0563826,5.5705348,9.3831731,6.6809925,7.7197779,40.1323522
7.7294518,6.0147361,5.4893146,9.3286138,6.6093832,7.6716749,40.2186180
7.6683310,5.9731506,5.4080863,9.2733467,6.5382087,7.6232487,40.3047047
7.6081350,5.9316436,5.3268822,9.2173528,6.4675086,7.5744982,40.3905831
7.5489113,5.8902335,5.2457340,9.1606119,6.3973227,7.5254227,40.4762246
7.4907076,5.8489405,5.1646735,9.1031018,6.3276905,7.4760212,40.5616011
7.4335719,5.8077864,5.0837318,9.0447991,6.2586519,7.4262928,40.6466849
7.3775527,5.7667945,5.0029399,8.9856786,6.1902463,7.3762366,40.7314489
7.3226982,5.7259902,4.9223289,8.9257132,6.1225135,7.3258517,40.8158667
7.2690572,5.6854006,4.8419293,8.8648739,6.0554933,7.2751373,40.8999124
7.2166781,5.6450549,4.7617721,8.8031298,5.9892251,7.2240923,40.9835608
7.1656093,5.6049845,4.6818882,8.7404477,5.9237488,7.1727161,41.0667874
7.1158992,5.5652230,4.6023085,8.6767921,5.8591039,7.1210075,41.1495687
7.0675956,5.5258065,4.5230647,8.6121251,5.7953301,7.0689658,41.2318816
7.0207459,5.4867737,4.4441885,8.5464064,5.7324672,7.0165901,41.3137044
6.9753967,5.4481659,4.3657127,8.4795928,5.6705547,6.9638794,41.3950160
6.9315941,5.4100273,4.2876707,8.4116384,5.6096324,6.9108328,41.4757964
6.8893825,5.3724049,4.2100972,8.3424941,5.5497399,6.8574495,41.5560266
6.8488055,5.3353490,4.1330282,8.2721081,5.4909168,6.8037286,41.6356890
6.8099044,5.2989131,4.0565014,8.2004251,5.4332029,6.7496691,41.7147669
6.7727190,5.2631537,3.9805567,8.1273866,5.3766379,6.6952702,41.7932452
6.7372863,5.2281311,3.9052363,8.0529307,5.3212613,6.6405309,41.8711102
6.7036404,5.1939087,3.8305852,7.9769922,5.2671128,6.5854505,41.9483495
6.6718122,5.1605534,3.7566521,7.8995024,5.2142322,6.5300279,42.0249526
6.6418286,5.1281354,3.6834895,7.8203891,5.1626590,6.4742622,42.1009104
6.6137117,5.0967283,3.6111544,7.7395771,5.1124331,6.4181527,42.1762160
6.5874786,5.0664087,3.5397092,7.6569881,5.0635939,6.3616984,42.2508642
6.5631403,5.0372558,3.4692221,7.5725408,5.0161812,6.3048983,42.3248521
6.5407011,5.0093514,3.3997683,7.4861519,4.9702347,6.2477517,42.3981789
6.5201577,4.9827789,3.3314303,7.3977361,4.9257940,6.1902575,42.4708463
6.5014981,4.9576230,3.2642995,7.3072069,4.8828988,6.1324149,42.5428585
6.4847014,4.9339684,3.1984761,7.2144778,4.8415888,6.0742231,42.6142225
6.4697361,4.9118990,3.1340710,7.1194631,4.8019036,6.0156810,42.6849479
6.4565596,4.8914967,3.0712061,7.0220791,4.7638828,5.9567879,42.7550477
6.4451177,4.8728393,3.0100149,6.9222463,4.7275663,5.8975428,42.8245378
6.4353435,4.8559993,2.9506437,6.8198903,4.6929936,5.8379448,42.8934377
6.4271570,4.8410414,2.8932518,6.7149447,4.6602044,5.7779930,42.9617703
6.4204652,4.8280202,2.8380115,6.6073530,4.6292383,5.7176866,43.0295623
6.4151617,4.8169778,2.7851086,6.4970713,4.6001352,5.6570246,43.0968444
6.4111275,4.8079410,2.7347415,6.3840711,4.5729345,5.5960061,43.1636511
6.4082315,4.8009183,2.6871204,6.2683422,4.5476759,5.5346302,43.2300211
6.4063323,4.7958969,2.6424662,6.1498953,4.5243993,5.4728961,43.2959977
6.4052803,4.7928402,2.6010079,6.0287655,4.5031441,5.4108029,43.3616281
6.4049198,4.7916849,2.5629805,5.9050143,4.4839501,5.3483496,43.4269644
6.4050926,4.7923388,2.5286214,5.7787319,4.4668570,5.2855353,43.4920628
6.4056417,4.7946792,2.4981670,5.6500393,4.4519044,5.2223592,43.5569843
6.4064160,4.7985520,2.4718478,5.5190888,4.4391319,5.1588204,43.6217942
6.4072743,4.8037717,2.4498843,5.3860641,4.4285793,5.0949179,43.6865621
6.4080909,4.8101222,2.4324817,5.2511796,4.4202863,5.0306509,43.7513620
6.4087598,4.8173594,2.4198249,5.1146776,4.4142924,4.9660185,43.8162717
6.4092002,4.8252137,2.4120745,4.9768257,4.4106374,4.9010197,43.8813732
6.4093596,4.8333952,2.4093621,4.8379122,4.4093608,4.8356537,43.9467516
6.4092392,4.8407842,2.4117506,4.6990619,4.4104949,4.7699230,44.0124921
6.4089854,4.8456847,2.4190561,4.5620220,4.4140207,4.7038534,44.0786557
6.4087877,4.8480026,2.4310093,4.4269572,4.4198985,4.6374799,44.1452890
6.4088307,4.8477126,2.4473460,4.2939629,4.4280883,4.5708378,44.2124325
6.4092903,4.8448201,2.4678105,4.1631042,4.4385504,4.5039622,44.2801215
6.4103312,4.8393566,2.4921586,4.0344199,4.4512449,4.4368883,44.3483860
6.4121046,4.8313765,2.5201592,3.9079262,4.4661319,4.3696514,44.4172513
6.4147476,4.8209525,2.5515957,3.7836206,4.4831716,4.3022866,44.4867378
6.4183820,4.8081725,2.5862664,3.6614856,4.5023242,4.2348291,44.5568615
6.4231146,4.7931362,2.6239849,3.5414919,4.5235498,4.1673141,44.6276344
6.4290376,4.7759524,2.6645794,3.4236011,4.5468085,4.0997768,44.6990645
6.4362286,4.7567366,2.7078925,3.3077681,4.5720605,4.0322523,44.7711562
6.4447517,4.7356084,2.7537804,3.1939436,4.5992660,3.9647760,44.8439105
6.4546583,4.7126905,2.8021120,3.0820754,4.6283851,3.8973829,44.9173254
6.4659879,4.6881064,2.8527681,2.9721103,4.6593780,3.8301083,44.9913958
6.4787692,4.6619800,2.9056404,2.8639948,4.6922048,3.7629874,45.0661141
6.4930209,4.6344339,2.9606304,2.7576767,4.7268256,3.6960553,45.1414700
6.5087526,4.6055892,3.0176487,2.6531052,4.7632007,3.6293472,45.2174510
6.5259660,4.5755648,3.0766143,2.5502320,4.8012901,3.5628984,45.2940425
6.5446550,4.5444767,3.1374531,2.4490112,4.8410541,3.4967440,45.3712278
6.5648072,4.5124382,3.2000982,2.3494001,4.8824527,3.4309191,45.4489887
6.5864041,4.4795591,3.2644882,2.2513592,4.9254461,3.3654591,45.5273050
6.6094219,4.4459461,3.3305672,2.1548521,4.9699945,3.3003991,45.6061553
6.6338321,4.4117025,3.3982840,2.0598461,5.0160581,3.2357743,45.6855166
6.6596019,4.3769282,3.4675920,1.9663115,5.0635969,3.1716198,45.7653648
6.6866944,4.3417197,3.5384479,1.8742222,5.1125712,3.1079710,45.8456746
6.7150697,4.3061704,3.6108124,1.7835553,5.1629410,3.0448628,45.9264196
6.7446843,4.2703702,3.6846489,1.6942911,5.2146666,2.9823307,46.0075726
6.7754922,4.2344063,3.7599240,1.6064130,5.2677081,2.9204096,46.0891054
6.8074446,4.1983625,3.8366065,1.5199074,5.3220256,2.8591350,46.1709894
6.8404905,4.1623199,3.9146680,1.4347637,5.3775792,2.7985418,46.2531949
6.8745766,4.1263569,3.9940820,1.3509738,5.4343293,2.7386653,46.3356919
6.9096475,4.0905490,4.0748241,1.2685326,5.4922358,2.6795408,46.4184498
6.9456460,4.0549693,4.1568719,1.1874374,5.5512590,2.6212034,46.5014377
6.9825131,4.0196883,4.2402048,1.1076881,5.6113589,2.5636882,46.5846242
7.0201879,3.9847742,4.3248039,1.0292870,5.6724959,2.5070306,46.6679778
7.0586078,3.9502928,4.4106519,0.9522385,5.7346299,2.4512656,46.7514665
7.0977088,3.9163075,4.4977335,0.8765495,5.7977212,2.3964285,46.8350585
7.1374250,3.8828797,4.5860347,0.8022292,5.8617298,2.3425545,46.9187216
7.1776889,3.8500686,4.6755433,0.7292887,5.9266161,2.2896787,47.0024239
7.2184315,3.8179312,4.7662485,0.6577415,5.9923400,2.2378363,47.0861333
7.2595821,3.7865221,4.8581416,0.5876030,6.0588618,2.1870626,47.1698180
7.3010683,3.7558943,4.9512150,0.5188911,6.1261416,2.1373927,47.2534461
7.3428160,3.7260981,5.0454632,0.4516256,6.1941396,2.0888618,47.3369864
7.3847494,3.6971818,5.1408823,0.3858285,6.2628159,2.0415052,47.4204075
7.4267910,3.6691914,5.2374702,0.3215244,6.3321306,1.9953579,47.5036788
7.4688614,3.6421705,5.3352266,0.2587399,6.4020440,1.9504552,47.5867699
7.5108792,3.6161603,5.4341531,0.1975043,6.4725162,1.9068323,47.6696510
7.5527614,3.5911993,5.5342531,0.1378496,6.5435072,1.8645244,47.7522929
7.5946857,3.5671708,5.6352808,0.0799466,6.6149832,1.8235587,47.8346763
7.6368870,3.5439279,5.7369781,0.0239355,6.6869326,1.7839317,47.9168164
7.6793881,3.5214504,5.8393100,-0.0301847,6.7593491,1.7456328,47.9987368
7.7222118,3.4997197,5.9422410,-0.0824170,6.8322264,1.7086513,48.0804603
7.7653810,3.4787188,6.0457358,-0.1327657,6.9055584,1.6729765,48.1620095
7.8089184,3.4584322,6.1497591,-0.1812368,6.9793388,1.6385977,48.2434064
7.8528467,3.4388462,6.2542760,-0.2278378,7.0535613,1.6055042,48.3246724
7.8971880,3.4199486,6.3592516,-0.2725779,7.1282198,1.5736853,48.4058287
7.9419642,3.4017285,6.4646519,-0.3154678,7.2033080,1.5431303,48.4868956
7.9871964,3.3841768,6.5704430,-0.3565197,7.2788197,1.5138286,48.5678931
8.0329051,3.3672856,6.6765920,-0.3957470,7.3547486,1.4857693,48.6488408
8.0791102,3.3510486,6.7830667,-0.4331648,7.4310885,1.4589419,48.7297573
8.1258306,3.3354605,6.8898356,-0.4687893,7.5078331,1.4333356,48.8106611
8.1730842,3.3205173,6.9968683,-0.5026379,7.5849763,1.4089397,48.8915699
8.2208881,3.3062164,7.1041353,-0.5347292,7.6625117,1.3857436,48.9725007
8.2692583,3.2925559,7.2116082,-0.5650828,7.7404332,1.3637365,49.0534703
8.3182095,3.2795350,7.3192596,-0.5937194,7.8187346,1.3429078,49.1344946
8.3677556,3.2671537,7.4270633,-0.6206603,7.8974095,1.3232467,49.2155890
8.4179091,3.2554131,7.5349943,-0.6459279,7.9764517,1.3047426,49.2967683
8.4686815,3.2443146,7.6430287,-0.6695451,8.0558551,1.2873848,49.3780467
8.5200829,3.2338604,7.7511437,-0.6915354,8.1356133,1.2711625,49.4594380
8.5721224,3.2240533,7.8593180,-0.7119231,8.2157202,1.2560651,49.5409552
8.6248079,3.2148963,7.9675311,-0.7307326,8.2961695,1.2420819,49.6226106
8.6781459,3.2063931,8.0757639,-0.7479888,8.3769549,1.2292021,49.7044164
8.7321422,3.1985473,8.1839984,-0.7637170,8.4580703,1.2174152,49.7863837
8.7868009,3.1913632,8.2922178,-0.7779425,8.5395094,1.2067103,49.8685233
8.8421255,3.1848447,8.4004063,-0.7906910,8.6212659,1.1970769,49.9508454
8.8981182,3.1789963,8.5085493,-0.8019880,8.7033337,1.1885041,50.0333597
8.9547800,3.1738221,8.6166329,-0.8118594,8.7857065,1.1809814,50.1160753
9.0121113,3.1693264,8.7246447,-0.8203306,8.8683780,1.1744979,50.1990007
9.0701111,3.1655135,8.8325730,-0.8274272,8.9513420,1.1690431,50.2821438
9.1287779,3.1623873,8.9404068,-0.8331748,9.0345924,1.1646062,50.3655123
9.1881091,3.1599517,9.0481364,-0.8375985,9.1181228,1.1611766,50.4491131
9.2481012,3.1582104,9.1557527,-0.8407235,9.2019269,1.1587434,50.5329526
9.3087502,3.1571667,9.2632473,-0.8425744,9.2859987,1.1572962,50.6170368
9.3700511,3.1568240,9.3706126,-0.8431760,9.3703318,1.1568240,50.7013713
9.4319983,3.1571849,9.4778418,-0.8425523,9.4549201,1.1573163,50.7859609
9.4945857,3.1582522,9.5849286,-0.8407275,9.5397572,1.1587624,50.8708103
9.5578064,3.1600279,9.6918674,-0.8377250,9.6248369,1.1611515,50.9559236
9.6216530,3.1625139,9.7986531,-0.8335680,9.7101531,1.1644729,51.0413044
9.6861177,3.1657118,9.9052810,-0.8282796,9.7956994,1.1687161,51.1269559
9.7511921,3.1696226,10.0117471,-0.8218823,9.8814696,1.1738702,51.2128808
9.8168675,3.1742472,10.1180476,-0.8143980,9.9674575,1.1799246,51.2990816
9.8831346,3.1795858,10.2241793,-0.8058487,10.0536569,1.1868685,51.3855603
9.9499839,3.1856385,10.3301392,-0.7962558,10.1400616,1.1946914,51.4723183
10.0174056,3.1924049,10.4359247,-0.7856401,10.2266652,1.2033824,51.5593569
10.0853896,3.1998842,10.5415335,-0.7740223,10.3134615,1.2129310,51.6466769
10.1539254,3.2080753,10.6469634,-0.7614226,10.4004444,1.2233263,51.7342788
10.2230025,3.2169765,10.7522127,-0.7478610,10.4876076,1.2345578,51.8221626
10.2926100,3.2265861,10.8572796,-0.7333569,10.5749448,1.2466146,51.9103281
10.3627369,3.2369017,10.9621628,-0.7179293,10.6624498,1.2594862,51.9987748
10.4333721,3.2479208,11.0668608,-0.7015972,10.7501165,1.2731618,52.0875016
10.5045043,3.2596403,11.1713725,-0.6843789,10.8379384,1.2876307,52.1765075
10.5761221,3.2720569,11.2756968,-0.6662924,10.9259095,1.3028822,52.2657908
10.6482141,3.2851671,11.3798326,-0.6473556,11.0140234,1.3189057,52.3553498
10.7207688,3.2989668,11.4837791,-0.6275858,11.1022740,1.3356905,52.4451824
10.7937746,3.3134517,11.5875353,-0.6070003,11.1906549,1.3532257,52.5352861
10.8672198,3.3286174,11.6911003,-0.5856157,11.2791601,1.3715008,52.6256584
10.9410928,3.3444589,11.7944734,-0.5634487,11.3677831,1.3905051,52.7162961
