time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,curvature_ref,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1778841242.266193,2.159767,-2.624536,-2.882014,0.500000,0.500000,0.017129,-0.006770,-0.321633,-0.021779,-0.084645,-0.106424,1.989427,1.816499,259,258,0.703714,4.146077
1778841242.270193,2.159767,-2.624536,-2.882014,0.500000,0.500000,0.017129,-0.006770,-0.321633,-0.021773,-0.084645,-0.106418,1.988993,1.816261,259,258,0.703714,4.112548
1778841242.274194,2.154933,-2.625816,-2.883717,0.500000,0.500000,0.017079,-0.006854,-0.320121,-0.021522,-0.084250,-0.105772,1.988989,1.816258,259,258,0.843495,4.112891
1778841242.278196,2.154933,-2.625816,-2.883717,0.500000,0.500000,0.017079,-0.006854,-0.320121,-0.021522,-0.084250,-0.105772,1.988988,1.816258,259,258,0.843495,4.077416
1778841242.282352,2.150097,-2.627086,-2.885420,0.500000,0.500000,0.017021,-0.006938,-0.318609,-0.021248,-0.083855,-0.105103,1.988564,1.816025,259,258,0.983272,4.097057
1778841242.286194,2.150097,-2.627086,-2.885420,0.500000,0.500000,0.017021,-0.006938,-0.318609,-0.021259,-0.083855,-0.105114,1.989426,1.816499,259,258,0.983272,4.178741
1778841242.290192,2.150097,-2.627086,-2.885420,0.500000,0.500000,0.017021,-0.006938,-0.318609,-0.021254,-0.083855,-0.105109,1.988999,1.816264,259,258,0.983272,4.081620
1778841242.298193,2.145259,-2.628349,-2.887123,0.500000,0.500000,0.017004,-0.007130,-0.317192,-0.020728,-0.083485,-0.104213,1.978045,1.810237,259,259,0.117640,4.111514
1778841242.302345,2.140419,-2.629604,-2.888826,0.500000,0.500000,0.016986,-0.007267,-0.315723,-0.020580,-0.083101,-0.103682,1.988574,1.816030,259,259,0.257426,4.062218
1778841242.306193,2.140419,-2.629604,-2.888826,0.500000,0.500000,0.016986,-0.007267,-0.315723,-0.020591,-0.083101,-0.103693,1.989410,1.816490,259,259,0.257426,4.078606
1778841242.310194,2.140419,-2.629604,-2.888826,0.500000,0.500000,0.016986,-0.007267,-0.315723,-0.020586,-0.083101,-0.103687,1.988992,1.816260,259,259,0.257426,4.143155
1778841242.314193,2.135577,-2.630850,-2.890530,0.500000,0.500000,0.016960,-0.007405,-0.314255,-0.020284,-0.082718,-0.103002,1.988993,1.816261,259,259,0.397211,4.175944
1778841242.318191,2.135577,-2.630850,-2.890530,0.500000,0.500000,0.016960,-0.007405,-0.314255,-0.020284,-0.082718,-0.103002,1.988999,1.816264,259,259,0.397211,4.171001
1778841242.322348,2.130733,-2.632088,-2.892233,0.500000,0.500000,0.016924,-0.007542,-0.312786,-0.019959,-0.082334,-0.102293,1.988562,1.816024,260,259,0.536994,4.178496
1778841242.326193,2.130733,-2.632088,-2.892233,0.500000,0.500000,0.016924,-0.007542,-0.312786,-0.019970,-0.082334,-0.102304,1.989419,1.816495,260,259,0.536994,4.201083
1778841242.330192,2.130733,-2.632088,-2.892233,0.500000,0.500000,0.016924,-0.007542,-0.312786,-0.019964,-0.082334,-0.102298,1.988995,1.816262,260,259,0.536994,4.220756
1778841242.334194,2.125887,-2.633318,-2.893936,0.500000,0.500000,0.016881,-0.007679,-0.311318,-0.019629,-0.081950,-0.101578,1.988989,1.816258,260,259,0.676776,4.141045
1778841242.338198,2.125887,-2.633318,-2.893936,0.500000,0.500000,0.016881,-0.007679,-0.311318,-0.019628,-0.081950,-0.101578,1.988982,1.816254,260,259,0.676776,4.298505
1778841242.342358,2.121038,-2.634539,-2.895639,0.500000,0.500000,0.016829,-0.007817,-0.309850,-0.019269,-0.081566,-0.100835,1.988554,1.816019,260,259,0.816555,4.124691
1778841242.350192,2.121038,-2.634539,-2.895639,0.500000,0.500000,0.016829,-0.007817,-0.309850,-0.019143,-0.081566,-0.100709,1.978498,1.810486,260,259,0.816555,4.112636
1778841242.354193,2.116187,-2.635753,-2.897343,0.500000,0.500000,0.016768,-0.007954,-0.308381,-0.018905,-0.081182,-0.100087,1.988990,1.816259,260,259,0.956332,4.124200
1778841242.358194,2.116187,-2.635753,-2.897343,0.500000,0.500000,0.016768,-0.007954,-0.308381,-0.018905,-0.081182,-0.100087,1.988992,1.816260,260,259,0.956332,4.143105
1778841242.362352,2.111335,-2.636958,-2.899046,0.500000,0.500000,0.016736,-0.008183,-0.306995,-0.018419,-0.080820,-0.099239,1.988559,1.816022,260,260,0.090957,4.088621
1778841242.366192,2.111335,-2.636958,-2.899046,0.500000,0.500000,0.016736,-0.008183,-0.306995,-0.018430,-0.080820,-0.099250,1.989431,1.816501,260,260,0.090957,4.107660
1778841242.370192,2.111335,-2.636958,-2.899046,0.500000,0.500000,0.016736,-0.008183,-0.306995,-0.018425,-0.080820,-0.099244,1.988994,1.816261,260,260,0.090957,4.090901
1778841242.374192,2.106480,-2.638155,-2.900749,0.500000,0.500000,0.016713,-0.008372,-0.305570,-0.018037,-0.080447,-0.098484,1.988991,1.816259,260,260,0.230742,4.088700
1778841242.378193,2.106480,-2.638155,-2.900749,0.500000,0.500000,0.016713,-0.008372,-0.305570,-0.018037,-0.080447,-0.098484,1.988991,1.816259,260,260,0.230742,4.157528
1778841242.382360,2.101623,-2.639343,-2.902452,0.500000,0.500000,0.016682,-0.008561,-0.304144,-0.017626,-0.080074,-0.097700,1.988536,1.816010,260,260,0.370526,4.080188
1778841242.386194,2.101623,-2.639343,-2.902452,0.500000,0.500000,0.016682,-0.008561,-0.304144,-0.017637,-0.080074,-0.097711,1.989448,1.816511,260,260,0.370526,4.122178
1778841242.390192,2.101623,-2.639343,-2.902452,0.500000,0.500000,0.016682,-0.008561,-0.304144,-0.017631,-0.080074,-0.097706,1.988998,1.816263,260,260,0.370526,4.127858
1778841242.394193,2.096765,-2.640523,-2.904155,0.500000,0.500000,0.016643,-0.008750,-0.302719,-0.017210,-0.079702,-0.096911,1.988990,1.816259,261,260,0.510308,4.101546
1778841242.398193,2.096765,-2.640523,-2.904155,0.500000,0.500000,0.016643,-0.008750,-0.302719,-0.017210,-0.079702,-0.096911,1.988994,1.816261,261,260,0.510308,4.088670
1778841242.406193,2.091904,-2.641695,-2.905859,0.500000,0.500000,0.016595,-0.008939,-0.301294,-0.016642,-0.079329,-0.095971,1.978044,1.810236,261,260,0.650088,4.106968
1778841242.410193,2.091904,-2.641695,-2.905859,0.500000,0.500000,0.016595,-0.008939,-0.301294,-0.016770,-0.079329,-0.096099,1.988994,1.816261,261,260,0.650088,4.069613
1778841242.414193,2.087041,-2.642859,-2.907562,0.500000,0.500000,0.016538,-0.009129,-0.299869,-0.016314,-0.078956,-0.095270,1.988994,1.816261,261,260,0.789866,4.085538
1778841242.418192,2.087041,-2.642859,-2.907562,0.500000,0.500000,0.016538,-0.009129,-0.299869,-0.016314,-0.078956,-0.095270,1.988995,1.816262,261,260,0.789866,4.092101
1778841242.422351,2.082177,-2.644014,-2.909265,0.500000,0.500000,0.016473,-0.009318,-0.298443,-0.015835,-0.078583,-0.094418,1.988555,1.816020,261,260,0.929641,4.171993
1778841242.426192,2.082177,-2.644014,-2.909265,0.500000,0.500000,0.016473,-0.009318,-0.298443,-0.015845,-0.078583,-0.094428,1.989430,1.816501,261,260,0.929641,4.165554
1778841242.430194,2.082177,-2.644014,-2.909265,0.500000,0.500000,0.016473,-0.009318,-0.298443,-0.015840,-0.078583,-0.094423,1.988986,1.816257,261,260,0.929641,4.196050
1778841242.434195,2.077310,-2.645161,-2.910968,0.500000,0.500000,0.016425,-0.009568,-0.297934,-0.015290,-0.078450,-0.093740,1.988992,1.816260,261,261,0.064525,4.222315
1778841242.438199,2.077310,-2.645161,-2.910968,0.500000,0.500000,0.016425,-0.009568,-0.297934,-0.015290,-0.078450,-0.093740,1.988980,1.816253,261,261,0.064525,4.276971
1778841242.442368,2.072441,-2.646300,-2.912672,0.500000,0.500000,0.016396,-0.009775,-0.298385,-0.014852,-0.078568,-0.093420,1.988530,1.816006,261,261,0.204309,4.485980
1778841242.450192,2.072441,-2.646300,-2.912672,0.500000,0.500000,0.016396,-0.009775,-0.298385,-0.014742,-0.078568,-0.093310,1.978526,1.810501,261,261,0.204309,4.165982
1778841242.454193,2.067571,-2.647431,-2.914375,0.500000,0.500000,0.016358,-0.009981,-0.298835,-0.014408,-0.078686,-0.093094,1.988991,1.816259,261,261,0.344091,4.202075
1778841242.458192,2.067571,-2.647431,-2.914375,0.500000,0.500000,0.016358,-0.009981,-0.298835,-0.014408,-0.078686,-0.093094,1.988995,1.816262,261,261,0.344091,4.150718
1778841242.462349,2.062698,-2.648553,-2.916078,0.500000,0.500000,0.016312,-0.010188,-0.299286,-0.013937,-0.078804,-0.092740,1.988562,1.816024,261,261,0.483872,4.140756
1778841242.466192,2.062698,-2.648553,-2.916078,0.500000,0.500000,0.016312,-0.010188,-0.299286,-0.013946,-0.078804,-0.092749,1.989425,1.816498,261,261,0.483872,4.100094
1778841242.470193,2.062698,-2.648553,-2.916078,0.500000,0.500000,0.016312,-0.010188,-0.299286,-0.013941,-0.078804,-0.092745,1.988990,1.816259,261,261,0.483872,4.062806
1778841242.474193,2.057824,-2.649667,-2.917292,0.500000,0.500000,0.016259,-0.009905,-0.299737,-0.014348,-0.078921,-0.093270,1.988992,1.816260,262,261,0.623650,4.042701
1778841242.478193,2.057824,-2.649667,-2.917292,0.500000,0.500000,0.016259,-0.009905,-0.299737,-0.014348,-0.078921,-0.093270,1.988994,1.816261,262,261,0.623650,4.047817
1778841242.482356,2.052949,-2.650777,-2.918506,0.500000,0.500000,0.016200,-0.009623,-0.300188,-0.014739,-0.079039,-0.093778,1.988545,1.816014,262,261,0.763426,4.125848
1778841242.486192,2.052949,-2.650777,-2.918506,0.500000,0.500000,0.016200,-0.009623,-0.300188,-0.014748,-0.079039,-0.093788,1.989441,1.816507,262,261,0.763426,4.128718
1778841242.490192,2.052949,-2.650777,-2.918506,0.500000,0.500000,0.016200,-0.009623,-0.300188,-0.014743,-0.079039,-0.093783,1.988995,1.816262,262,261,0.763426,4.097158
1778841242.494194,2.048072,-2.651880,-2.919720,0.500000,0.500000,0.016134,-0.009340,-0.300638,-0.015126,-0.079157,-0.094283,1.988988,1.816258,262,261,0.903200,4.236543
1778841242.498192,2.048072,-2.651880,-2.919720,0.500000,0.500000,0.016134,-0.009340,-0.300638,-0.015126,-0.079157,-0.094283,1.988998,1.816263,262,261,0.903200,4.095119
1778841242.506194,2.043194,-2.652977,-2.920934,0.500000,0.500000,0.016078,-0.009122,-0.300140,-0.015291,-0.079027,-0.094317,1.978041,1.810234,262,262,0.038135,4.111550
1778841242.510192,2.043194,-2.652977,-2.920934,0.500000,0.500000,0.016078,-0.009122,-0.300140,-0.015412,-0.079027,-0.094439,1.988998,1.816263,262,262,0.038135,4.133472
1778841242.514193,2.038315,-2.654069,-2.922148,0.500000,0.500000,0.016054,-0.008884,-0.297167,-0.015796,-0.078249,-0.094045,1.988990,1.816259,262,262,0.177920,4.101320
1778841242.518194,2.038315,-2.654069,-2.922148,0.500000,0.500000,0.016054,-0.008884,-0.297167,-0.015796,-0.078249,-0.094045,1.988988,1.816258,262,262,0.177920,4.137853
1778841242.522357,2.033434,-2.655154,-2.923362,0.500000,0.500000,0.016025,-0.008647,-0.294195,-0.016163,-0.077472,-0.093635,1.988548,1.816016,262,262,0.317704,4.104866
1778841242.526192,2.033434,-2.655154,-2.923362,0.500000,0.500000,0.016025,-0.008647,-0.294195,-0.016173,-0.077472,-0.093645,1.989443,1.816508,262,262,0.317704,4.072430
1778841242.530192,2.033434,-2.655154,-2.923362,0.500000,0.500000,0.016025,-0.008647,-0.294195,-0.016168,-0.077472,-0.093640,1.988995,1.816262,262,262,0.317704,4.134409
1778841242.534196,2.028552,-2.656234,-2.924577,0.500000,0.500000,0.015989,-0.008409,-0.291223,-0.016528,-0.076694,-0.093222,1.988981,1.816254,262,262,0.457486,4.109462
1778841242.538193,2.028552,-2.656234,-2.924577,0.500000,0.500000,0.015989,-0.008409,-0.291223,-0.016528,-0.076694,-0.093222,1.989000,1.816265,262,262,0.457486,4.110325
1778841242.542363,2.023668,-2.657307,-2.925791,0.500000,0.500000,0.015947,-0.008172,-0.288251,-0.016871,-0.075916,-0.092787,1.988526,1.816004,263,262,0.597267,4.099229
1778841242.546192,2.023668,-2.657307,-2.925791,0.500000,0.500000,0.015947,-0.008172,-0.288251,-0.016882,-0.075916,-0.092797,1.989463,1.816519,263,262,0.597267,4.119885
1778841242.550199,2.023668,-2.657307,-2.925791,0.500000,0.500000,0.015947,-0.008172,-0.288251,-0.016876,-0.075916,-0.092792,1.988975,1.816251,263,262,0.597267,4.208397
1778841242.558193,2.018784,-2.658375,-2.927005,0.500000,0.500000,0.015899,-0.007935,-0.285279,-0.017086,-0.075138,-0.092223,1.978062,1.810246,263,262,0.737047,4.086522
1778841242.562351,2.013898,-2.659437,-2.928219,0.500000,0.500000,0.015845,-0.007697,-0.282307,-0.017531,-0.074359,-0.091890,1.988560,1.816022,263,262,0.876825,4.118602
1778841242.566195,2.013898,-2.659437,-2.928219,0.500000,0.500000,0.015845,-0.007697,-0.282307,-0.017541,-0.074359,-0.091900,1.989420,1.816495,263,262,0.876825,4.114023
1778841242.570203,2.013898,-2.659437,-2.928219,0.500000,0.500000,0.015845,-0.007697,-0.282307,-0.017535,-0.074359,-0.091895,1.988971,1.816249,263,262,0.876825,4.108580
1778841242.574193,2.009010,-2.660492,-2.929433,0.500000,0.500000,0.015790,-0.007513,-0.279554,-0.017761,-0.073638,-0.091400,1.989020,1.816275,263,263,0.012185,4.096582
1778841242.578192,2.009010,-2.660492,-2.929433,0.500000,0.500000,0.015790,-0.007513,-0.279554,-0.017761,-0.073638,-0.091399,1.988995,1.816262,263,263,0.012185,4.135873
1778841242.582352,2.004122,-2.661543,-2.930647,0.500000,0.500000,0.015774,-0.007356,-0.278026,-0.018009,-0.073238,-0.091247,1.988553,1.816019,263,263,0.151971,4.121411
1778841242.586165,2.004122,-2.661543,-2.930647,0.500000,0.500000,0.015774,-0.007356,-0.278026,-0.018021,-0.073238,-0.091259,1.989506,1.816543,263,263,0.151971,4.094590
1778841242.590193,2.004122,-2.661543,-2.930647,0.500000,0.500000,0.015774,-0.007356,-0.278026,-0.018014,-0.073238,-0.091252,1.988918,1.816220,263,263,0.151971,4.098496
1778841242.594194,1.999232,-2.662586,-2.931861,0.500000,0.500000,0.015751,-0.007199,-0.276498,-0.018255,-0.072838,-0.091093,1.988990,1.816259,263,263,0.291756,4.106336
1778841242.598194,1.999232,-2.662586,-2.931861,0.500000,0.500000,0.015751,-0.007199,-0.276498,-0.018255,-0.072838,-0.091093,1.988992,1.816260,263,263,0.291756,4.104164
1778841242.602363,1.994341,-2.663624,-2.933075,0.500000,0.500000,0.015723,-0.007042,-0.274969,-0.018479,-0.072437,-0.090916,1.988528,1.816005,263,263,0.431540,4.115494
1778841242.606195,1.994341,-2.663624,-2.933075,0.500000,0.500000,0.015723,-0.007042,-0.274969,-0.018490,-0.072437,-0.090927,1.989455,1.816515,263,263,0.431540,4.127188
1778841242.610192,1.994341,-2.663624,-2.933075,0.500000,0.500000,0.015723,-0.007042,-0.274969,-0.018485,-0.072437,-0.090922,1.989000,1.816265,263,263,0.431540,4.102362
1778841242.618192,1.989449,-2.664656,-2.934289,0.500000,0.500000,0.015689,-0.006885,-0.273441,-0.018570,-0.072037,-0.090607,1.978047,1.810237,264,263,0.571323,4.102170
1778841242.622350,1.984555,-2.665683,-2.935503,0.500000,0.500000,0.015648,-0.006728,-0.271913,-0.018901,-0.071636,-0.090537,1.988559,1.816022,264,263,0.711105,4.157073
1778841242.626194,1.984555,-2.665683,-2.935503,0.500000,0.500000,0.015648,-0.006728,-0.271913,-0.018911,-0.071636,-0.090547,1.989423,1.816497,264,263,0.711105,4.112782
1778841242.630194,1.984555,-2.665683,-2.935503,0.500000,0.500000,0.015648,-0.006728,-0.271913,-0.018906,-0.071636,-0.090542,1.988991,1.816259,264,263,0.711105,4.134769
1778841242.634193,1.979660,-2.666703,-2.936717,0.500000,0.500000,0.015602,-0.006571,-0.270384,-0.019098,-0.071236,-0.090334,1.988996,1.816262,264,263,0.850885,4.308219
1778841242.638192,1.979660,-2.666703,-2.936717,0.500000,0.500000,0.015602,-0.006571,-0.270384,-0.019098,-0.071236,-0.090334,1.988997,1.816263,264,263,0.850885,4.118579
1778841242.642333,1.974764,-2.667717,-2.937931,0.500000,0.500000,0.015549,-0.006414,-0.268856,-0.019274,-0.070835,-0.090109,1.988606,1.816048,264,263,0.990664,4.120112
1778841242.646199,1.974764,-2.667717,-2.937931,0.500000,0.500000,0.015549,-0.006414,-0.268856,-0.019283,-0.070835,-0.090118,1.989360,1.816462,264,263,0.990664,4.099676
1778841242.650192,1.974764,-2.667717,-2.937931,0.500000,0.500000,0.015549,-0.006414,-0.268856,-0.019279,-0.070835,-0.090114,1.989011,1.816270,264,263,0.990664,4.143142
1778841242.654196,1.969867,-2.668725,-2.939146,0.500000,0.500000,0.015535,-0.006343,-0.267605,-0.019378,-0.070508,-0.089885,1.988983,1.816255,264,264,0.126272,4.188997
1778841242.658193,1.969867,-2.668725,-2.939146,0.500000,0.500000,0.015535,-0.006343,-0.267605,-0.019378,-0.070508,-0.089885,1.989001,1.816265,264,264,0.126272,4.237991
1778841242.662359,1.964969,-2.669728,-2.940360,0.500000,0.500000,0.015518,-0.006236,-0.266334,-0.019534,-0.070174,-0.089708,1.988537,1.816010,264,264,0.266058,4.233200
1778841242.670192,1.964969,-2.669728,-2.940360,0.500000,0.500000,0.015518,-0.006236,-0.266334,-0.019413,-0.070174,-0.089587,1.978503,1.810489,264,264,0.266058,4.202555
1778841242.674192,1.960069,-2.670724,-2.941574,0.500000,0.500000,0.015495,-0.006129,-0.265063,-0.019688,-0.069841,-0.089529,1.988992,1.816260,264,264,0.405843,4.146169
1778841242.678192,1.960069,-2.670724,-2.941574,0.500000,0.500000,0.015495,-0.006129,-0.265063,-0.019688,-0.069841,-0.089529,1.988993,1.816261,264,264,0.405843,4.209196
1778841242.690193,1.955168,-2.671715,-2.942788,0.500000,0.500000,0.015467,-0.006022,-0.263791,-0.019560,-0.069508,-0.089068,1.967158,1.804235,265,264,0.545628,4.406877
1778841242.694173,1.950266,-2.672699,-2.944002,0.500000,0.500000,0.015431,-0.005915,-0.262520,-0.019950,-0.069174,-0.089125,1.989047,1.816290,265,264,0.685411,4.222672
1778841242.698195,1.950266,-2.672699,-2.944002,0.500000,0.500000,0.015431,-0.005915,-0.262520,-0.019949,-0.069174,-0.089123,1.988933,1.816227,265,264,0.685411,4.196994
1778841242.702354,1.945363,-2.673678,-2.945216,0.500000,0.500000,0.015391,-0.005808,-0.261248,-0.020057,-0.068841,-0.088898,1.988555,1.816020,265,264,0.825193,4.180555
1778841242.706192,1.945363,-2.673678,-2.945216,0.500000,0.500000,0.015391,-0.005808,-0.261248,-0.020068,-0.068841,-0.088909,1.989438,1.816505,265,264,0.825193,4.218700
1778841242.710192,1.945363,-2.673678,-2.945216,0.500000,0.500000,0.015391,-0.005808,-0.261248,-0.020063,-0.068841,-0.088904,1.988993,1.816261,265,264,0.825193,4.263933
1778841242.718192,1.940458,-2.674650,-2.946430,0.500000,0.500000,0.015343,-0.005701,-0.259977,-0.020029,-0.068508,-0.088537,1.978046,1.810237,265,264,0.964973,4.165178
1778841242.722350,1.935552,-2.675617,-2.947644,0.500000,0.500000,0.015325,-0.005664,-0.258770,-0.020188,-0.068191,-0.088378,1.988560,1.816022,265,265,0.100778,4.139439
1778841242.726193,1.935552,-2.675617,-2.947644,0.500000,0.500000,0.015325,-0.005664,-0.258770,-0.020198,-0.068191,-0.088389,1.989424,1.816497,265,265,0.100778,4.077377
1778841242.730193,1.935552,-2.675617,-2.947644,0.500000,0.500000,0.015325,-0.005664,-0.258770,-0.020193,-0.068191,-0.088384,1.988993,1.816261,265,265,0.100778,4.057375
1778841242.734193,1.930646,-2.676578,-2.948858,0.500000,0.500000,0.015312,-0.005602,-0.257537,-0.020280,-0.067868,-0.088148,1.988994,1.816261,265,265,0.240564,4.096858
1778841242.738192,1.930646,-2.676578,-2.948858,0.500000,0.500000,0.015312,-0.005602,-0.257537,-0.020280,-0.067868,-0.088148,1.988995,1.816262,265,265,0.240564,4.161918
1778841242.742353,1.925738,-2.677532,-2.950072,0.500000,0.500000,0.015293,-0.005540,-0.256305,-0.020351,-0.067545,-0.087895,1.988552,1.816018,265,265,0.380350,4.157673
1778841242.746195,1.925738,-2.677532,-2.950072,0.500000,0.500000,0.015293,-0.005540,-0.256305,-0.020361,-0.067545,-0.087906,1.989425,1.816498,265,265,0.380350,4.137261
1778841242.750193,1.925738,-2.677532,-2.950072,0.500000,0.500000,0.015293,-0.005540,-0.256305,-0.020356,-0.067545,-0.087901,1.988998,1.816263,265,265,0.380350,4.124891
1778841242.754195,1.920828,-2.678481,-2.951286,0.500000,0.500000,0.015268,-0.005478,-0.255073,-0.020419,-0.067221,-0.087640,1.988987,1.816257,266,265,0.520135,4.105412
1778841242.758197,1.920828,-2.678481,-2.951286,0.500000,0.500000,0.015268,-0.005478,-0.255073,-0.020419,-0.067221,-0.087640,1.988989,1.816258,266,265,0.520135,4.069729
1778841242.762355,1.915918,-2.679424,-2.952500,0.500000,0.500000,0.015237,-0.005416,-0.253840,-0.020465,-0.066898,-0.087364,1.988560,1.816022,266,265,0.659920,4.101935
1778841242.766197,1.915918,-2.679424,-2.952500,0.500000,0.500000,0.015237,-0.005416,-0.253840,-0.020476,-0.066898,-0.087374,1.989425,1.816498,266,265,0.659920,4.093754
1778841242.774194,1.911007,-2.680361,-2.953715,0.500000,0.500000,0.015200,-0.005353,-0.252608,-0.020376,-0.066575,-0.086950,1.978056,1.810242,266,265,0.799703,4.081616
1778841242.778198,1.911007,-2.680361,-2.953715,0.500000,0.500000,0.015200,-0.005353,-0.252608,-0.020509,-0.066575,-0.087084,1.988982,1.816254,266,265,0.799703,4.069047
1778841242.782351,1.906094,-2.681292,-2.954929,0.500000,0.500000,0.015157,-0.005291,-0.251376,-0.020532,-0.066252,-0.086783,1.988572,1.816029,266,265,0.939485,4.107102
1778841242.786192,1.906094,-2.681292,-2.954929,0.500000,0.500000,0.015157,-0.005291,-0.251376,-0.020542,-0.066252,-0.086794,1.989429,1.816500,266,265,0.939485,4.084101
1778841242.790193,1.906094,-2.681292,-2.954929,0.500000,0.500000,0.015157,-0.005291,-0.251376,-0.020537,-0.066252,-0.086789,1.988991,1.816259,266,265,0.939485,4.109229
1778841242.794194,1.901180,-2.682217,-2.956143,0.500000,0.500000,0.015133,-0.005287,-0.250198,-0.020495,-0.065942,-0.086438,1.988990,1.816259,266,266,0.075472,4.340045
1778841242.798192,1.901180,-2.682217,-2.956143,0.500000,0.500000,0.015133,-0.005287,-0.250198,-0.020496,-0.065942,-0.086438,1.988999,1.816264,266,266,0.075472,4.109979
1778841242.802349,1.896266,-2.683136,-2.957357,0.500000,0.500000,0.015122,-0.005269,-0.249003,-0.020504,-0.065629,-0.086133,1.988561,1.816023,266,266,0.215259,4.117905
1778841242.806193,1.896266,-2.683136,-2.957357,0.500000,0.500000,0.015122,-0.005269,-0.249003,-0.020515,-0.065629,-0.086144,1.989421,1.816496,266,266,0.215259,4.098818
1778841242.810192,1.896266,-2.683136,-2.957357,0.500000,0.500000,0.015122,-0.005269,-0.249003,-0.020510,-0.065629,-0.086139,1.988996,1.816262,266,266,0.215259,4.067021
1778841242.814193,1.891350,-2.684049,-2.958571,0.500000,0.500000,0.015106,-0.005250,-0.247809,-0.020511,-0.065316,-0.085826,1.988990,1.816259,266,266,0.355045,4.115604
1778841242.818192,1.891350,-2.684049,-2.958571,0.500000,0.500000,0.015106,-0.005250,-0.247809,-0.020511,-0.065316,-0.085826,1.988994,1.816261,266,266,0.355045,4.146798
1778841242.822351,1.886433,-2.684956,-2.959785,0.500000,0.500000,0.015084,-0.005231,-0.246614,-0.020495,-0.065002,-0.085497,1.988558,1.816021,266,266,0.494831,4.287525
1778841242.830193,1.886433,-2.684956,-2.959785,0.500000,0.500000,0.015084,-0.005231,-0.246614,-0.020372,-0.065002,-0.085374,1.978478,1.810475,266,266,0.494831,4.087182
1778841242.834193,1.881514,-2.685857,-2.960999,0.500000,0.500000,0.015055,-0.005212,-0.245420,-0.020477,-0.064689,-0.085166,1.988992,1.816260,267,266,0.634616,4.116197
1778841242.838192,1.881514,-2.685857,-2.960999,0.500000,0.500000,0.015055,-0.005212,-0.245420,-0.020477,-0.064689,-0.085166,1.988996,1.816262,267,266,0.634616,4.092812
1778841242.842350,1.876595,-2.686752,-2.962213,0.500000,0.500000,0.015020,-0.005193,-0.244226,-0.020437,-0.064375,-0.084813,1.988559,1.816022,267,266,0.774400,4.159632
1778841242.846192,1.876595,-2.686752,-2.962213,0.500000,0.500000,0.015020,-0.005193,-0.244226,-0.020448,-0.064375,-0.084823,1.989426,1.816499,267,266,0.774400,4.132329
1778841242.850192,1.876595,-2.686752,-2.962213,0.500000,0.500000,0.015020,-0.005193,-0.244226,-0.020443,-0.064375,-0.084818,1.988994,1.816261,267,266,0.774400,4.084722
1778841242.854192,1.871675,-2.687641,-2.963427,0.500000,0.500000,0.014979,-0.005175,-0.243031,-0.020395,-0.064062,-0.084457,1.988992,1.816260,267,266,0.914182,4.120520
1778841242.858193,1.871675,-2.687641,-2.963427,0.500000,0.500000,0.014979,-0.005175,-0.243031,-0.020395,-0.064062,-0.084457,1.988991,1.816259,267,266,0.914182,4.084962
1778841242.862351,1.866753,-2.688524,-2.964641,0.500000,0.500000,0.014949,-0.005203,-0.241881,-0.020278,-0.063760,-0.084038,1.988559,1.816022,267,267,0.050343,4.174471
1778841242.866194,1.866753,-2.688524,-2.964641,0.500000,0.500000,0.014949,-0.005203,-0.241881,-0.020288,-0.063760,-0.084048,1.989424,1.816497,267,267,0.050343,4.191334
1778841242.870193,1.866753,-2.688524,-2.964641,0.500000,0.500000,0.014949,-0.005203,-0.241881,-0.020283,-0.063760,-0.084043,1.988995,1.816262,267,267,0.050343,4.188584
1778841242.874195,1.861831,-2.689401,-2.965855,0.500000,0.500000,0.014939,-0.005226,-0.240723,-0.020221,-0.063456,-0.083677,1.988987,1.816257,267,267,0.190130,4.208373
1778841242.878192,1.861831,-2.689401,-2.965855,0.500000,0.500000,0.014939,-0.005226,-0.240723,-0.020222,-0.063456,-0.083678,1.989002,1.816266,267,267,0.190130,4.241947
1778841242.886194,1.856907,-2.690272,-2.967069,0.500000,0.500000,0.014924,-0.005250,-0.239565,-0.020017,-0.063152,-0.083169,1.978041,1.810234,267,267,0.329916,4.206985
1778841242.890193,1.856907,-2.690272,-2.967069,0.500000,0.500000,0.014924,-0.005250,-0.239565,-0.020149,-0.063152,-0.083301,1.988996,1.816262,267,267,0.329916,4.233672
1778841242.894192,1.851983,-2.691137,-2.968283,0.500000,0.500000,0.014902,-0.005273,-0.238407,-0.020063,-0.062848,-0.082911,1.988994,1.816261,267,267,0.469702,4.294429
1778841242.898194,1.851983,-2.691137,-2.968283,0.500000,0.500000,0.014902,-0.005273,-0.238407,-0.020063,-0.062848,-0.082911,1.988988,1.816258,267,267,0.469702,4.124154
1778841242.902349,1.847057,-2.691997,-2.969498,0.500000,0.500000,0.014874,-0.005296,-0.237250,-0.019961,-0.062544,-0.082505,1.988569,1.816028,268,267,0.609487,4.093737
1778841242.906193,1.847057,-2.691997,-2.969498,0.500000,0.500000,0.014874,-0.005296,-0.237250,-0.019971,-0.062544,-0.082515,1.989422,1.816496,268,267,0.609487,4.101980
