left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-6.5571360,-1.5687751,-8.2618934,-2.6146252,-7.4095147,-2.0917001,12.4841596
-6.5252348,-1.6196263,-8.2087246,-2.6993772,-7.3669797,-2.1595017,12.5641989
-6.4923224,-1.6698290,-8.1538707,-2.7830483,-7.3230966,-2.2264386,12.6442381
-6.4584122,-1.7193631,-8.0973537,-2.8656052,-7.2778829,-2.2924841,12.7242774
-6.4235176,-1.7682088,-8.0391960,-2.9470146,-7.2313568,-2.3576117,12.8043166
-6.3876527,-1.8163465,-7.9794212,-3.0272442,-7.1835369,-2.4217953,12.8843558
-6.3508318,-1.8637570,-7.9180529,-3.1062616,-7.1344424,-2.4850093,12.9643951
-6.3130696,-1.9104212,-7.8551160,-3.1840353,-7.0840928,-2.5472282,13.0444343
-6.2743813,-1.9563205,-7.7906354,-3.2605342,-7.0325083,-2.6084273,13.1244736
-6.2347823,-2.0014365,-7.7246372,-3.3357275,-6.9797097,-2.6685820,13.2045128
-6.1942885,-2.0457512,-7.6571476,-3.4095853,-6.9257181,-2.7276682,13.2845520
-6.1529162,-2.0892467,-7.5881937,-3.4820778,-6.8705549,-2.7856623,13.3645913
-6.1106819,-2.1319057,-7.5178031,-3.5531762,-6.8142425,-2.8425410,13.4446305
-6.0676024,-2.1737112,-7.4460040,-3.6228519,-6.7568032,-2.8982816,13.5246698
-6.0236951,-2.2146463,-7.3728252,-3.6910771,-6.6982602,-2.9528617,13.6047090
-5.9789775,-2.2546946,-7.2982959,-3.7578244,-6.6386367,-3.0062595,13.6847483
-5.9334676,-2.2938402,-7.2224460,-3.8230670,-6.5779568,-3.0584536,13.7647875
-5.8871835,-2.3320674,-7.1453059,-3.8867790,-6.5162447,-3.1094232,13.8448267
-5.8401438,-2.3693608,-7.0669064,-3.9489347,-6.4535251,-3.1591478,13.9248660
-5.7923674,-2.4057056,-6.9872789,-4.0095093,-6.3898231,-3.2076074,14.0049052
-5.7438732,-2.4410871,-6.9064554,-4.0684785,-6.3251643,-3.2547828,14.0849445
-5.6946809,-2.4754912,-6.8244681,-4.1258187,-6.2595745,-3.3006550,14.1649837
-5.6448100,-2.5089042,-6.7413499,-4.1815070,-6.1930799,-3.3452056,14.2450230
-5.5942805,-2.5413126,-6.6571342,-4.2355210,-6.1257073,-3.3884168,14.3250622
-5.5431127,-2.5727035,-6.5718545,-4.2878391,-6.0574836,-3.4302713,14.4051014
-5.4913270,-2.6030643,-6.4855450,-4.3384405,-5.9884360,-3.4707524,14.4851407
